ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
ITsSkpNi,100,0, practice, 1, 1, 1
ITsSkpNi,100,0, practice, 1, 1, 2, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 2.932684400002472, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, practice, 1, 1, 3, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 3.6955011999962153, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, practice, 1, 1, 4, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 4.884167900003376, 1, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, practice, 1, 1, 5, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 4.90865969999868, 0, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 1, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.6065978999977233, 1, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 2, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.2311114000040106, 1, 2.000000,4.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 3, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4665420000092126, 1, 3.000000,5.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 4, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 1.9126231999980519, 0, 3.000000,5.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 5, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.553123499994399, 0, 3.000000,5.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 6, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 2.1278894000133732, 1, 4.000000,6.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 7, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 1.2077474999969127, 1, 5.000000,7.000000,1.000000,6.000000,0.500000,1.000000
ITsSkpNi,100,0, test, 1, 1, 8, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 2.4164156000042567, 1, 6.000000,8.000000,1.000000,6.000000,0.500000,1.000000
