ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
zwdpWA4M,200,1, practice, 1, 1, 1, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.3752041999978246, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, practice, 1, 1, 2, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.87642980000237, 1, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, practice, 1, 1, 3, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.1455828000034671, 1, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, practice, 1, 1, 4, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6725143000076059, 1, 4.000000,4.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, practice, 1, 1, 5, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.3058785000030184, 1, 5.000000,5.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 1, 1, 2, 2, 1, 0.35, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.3596269999979995, 1, 1.000000,6.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 2, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.3065669999923557, 0, 1.000000,6.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 3, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 2.2190067999908933, 0, 1.000000,6.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 4, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 2.8228828999999678, 1, 2.000000,7.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 5, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 3.0950808999914443, 1, 3.000000,8.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 6, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.424133200009237, 0, 3.000000,8.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 7, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.9042778000002727, 1, 4.000000,9.000000,1.000000,6.000000,0.500000,1.000000
zwdpWA4M,200,1, test, 1, 7, 8, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5970004999981029, 0, 4.000000,9.000000,1.000000,6.000000,0.500000,1.000000
