ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
bFUJRewL,100,1, practice, 1, 1, 1, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.9336564000041108, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, practice, 1, 1, 2, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9763516999955755, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, practice, 1, 1, 3, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6130368000012822, 1, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, practice, 1, 1, 4, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.9687324000042281, 0, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, practice, 1, 1, 5, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9221911000058753, 0, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 1, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8453569999983301, 0, 0.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 2, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.47540359999402426, 0, 0.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 3, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8893525000021327, 0, 0.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 4, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.0225724000047194, 0, 0.000000,2.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 5, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.714438599999994, 1, 1.000000,3.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 6, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7384065999940503, 1, 2.000000,4.000000,1.000000,6.000000,0.500000,1.000000
bFUJRewL,100,1, test, 1, 7, 7, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8537934999985737, 0, 2.000000,4.000000,1.000000,6.000000,0.500000,1.000000
