ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
HFyeXezy,200,0, practice, 1, 1, 1, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.028659399999924, 0, 0.000000,0.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, practice, 1, 1, 2, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9483289999998306, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, practice, 1, 1, 3, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7274425999999039, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, practice, 1, 1, 4, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4341475000001083, 1, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, practice, 1, 1, 5, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.137242100000094, 1, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, test, 1, 1, 1, 4, 3, 3, 4, 0.65, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.38190579999991314, 1, 1.000000,4.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, test, 1, 1, 2, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8048207000001639, 1, 2.000000,5.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, test, 1, 1, 3, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.922624100000121, 1, 3.000000,6.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, test, 1, 1, 4, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6304245999999694, 0, 3.000000,6.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, test, 1, 1, 5, 1, 4, 1, 4, 0.35, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7089160000000447, 0, 3.000000,6.000000,1.000000,6.000000,0.500000,1.000000
HFyeXezy,200,0, test, 1, 1, 6, 1, 2, 2, 1, 0.35, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7697648999997, 1, 4.000000,7.000000,1.000000,6.000000,0.500000,1.000000
