ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
o4NcyS1,200,0, practice, 1, 1, 1, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.5006279000081122, 0, 0.000000,0.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, practice, 1, 1, 2, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.908817799994722, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, practice, 1, 1, 3, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.628782499814406, 1, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, practice, 1, 1, 4, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7106850000564009, 1, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, practice, 1, 1, 5, 4, 3, 4, 3, 0.65, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6318997999187559, 1, 4.000000,4.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 1, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.1582798000890762, 1, 1.000000,5.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 2, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1433663999196142, 1, 2.000000,6.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 3, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.9032489000819623, 1, 3.000000,7.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 4, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1828526000026613, 0, 3.000000,7.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 5, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.6730566998012364, 1, 4.000000,8.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 6, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.49337369995191693, 1, 5.000000,9.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 7, 2, 3, 3, 2, 0.45, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4179128999821842, 1, 6.000000,10.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 8, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.9951279000379145, 0, 6.000000,10.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 9, 2, 3, 3, 2, 0.45, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6839733000379056, 0, 6.000000,10.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 10, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.2924931000452489, 1, 7.000000,11.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 11, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.46486830012872815, 0, 7.000000,11.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 12, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.3789047000464052, 1, 8.000000,12.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 13, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.8886900001671165, 1, 9.000000,13.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 14, 1, 4, 1, 4, 0.35, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 2.1882390999235213, 0, 9.000000,13.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 15, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0953969999682158, 1, 10.000000,14.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 16, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.0753742000088096, 1, 11.000000,15.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 17, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.4518653000704944, 1, 12.000000,16.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 18, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8154104999266565, 1, 13.000000,17.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 19, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7624898999929428, 1, 14.000000,18.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 20, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7252946000080556, 0, 14.000000,18.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 21, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.1271593000274152, 0, 14.000000,18.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 22, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.1062147000338882, 1, 15.000000,19.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 23, 4, 3, 3, 4, 0.65, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.46316749998368323, 0, 15.000000,19.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 24, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5925827999599278, 0, 15.000000,19.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 1, 1, 25, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.739157099975273, 1, 16.000000,20.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 1, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.7390566999092698, 0, 0.000000,20.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 2, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.356937900185585, 0, 0.000000,20.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 3, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7084919000044465, 0, 0.000000,20.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 4, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4874328998848796, 1, 1.000000,21.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 5, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.592525899875909, 0, 1.000000,21.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 6, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 1.6857884000055492, 1, 2.000000,22.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 7, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.291729899821803, 0, 2.000000,22.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 8, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6439584998879582, 0, 2.000000,22.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 9, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7034261000808328, 0, 2.000000,22.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 10, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 3.630997500149533, 0, 2.000000,22.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 11, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 2.7624459001235664, 0, 2.000000,22.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 12, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1877860999666154, 1, 3.000000,23.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 13, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.374131399905309, 0, 3.000000,23.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 14, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6071909999009222, 0, 3.000000,23.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 15, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.5103110999334604, 1, 4.000000,24.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 16, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6054499000310898, 1, 5.000000,25.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 17, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.258325400063768, 1, 6.000000,26.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 18, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7409564999397844, 1, 7.000000,27.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 19, 1, 4, 1, 4, 0.35, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 2.816625300096348, 1, 8.000000,28.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 20, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9486698999535292, 0, 8.000000,28.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 21, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 3.3999680001288652, 0, 8.000000,28.000000,1.000000,6.000000,0.500000,1.000000
o4NcyS1,200,0, test, 2, 7, 22, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.5112828998826444, 1, 9.000000,29.000000,1.000000,6.000000,0.500000,1.000000
