ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
M7YCHjaQ,100,0, practice, 1, 1, 1, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.917705300002126, 0, 0.000000,0.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, practice, 1, 1, 2, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.832938200001081, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, practice, 1, 1, 3, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8670655000023544, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, practice, 1, 1, 4, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.9087811999997939, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, practice, 1, 1, 5, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.832818100003351, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 1, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6233413999943878, 0, 0.000000,1.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 2, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8267236000028788, 1, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 3, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6794282000046223, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 4, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7094570000044769, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 5, 1, 2, 2, 1, 0.35, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1699845000039204, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 6, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8441422000032617, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 7, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4394192000036128, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 8, 4, 2, 4, 2, 0.65, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7546556000015698, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 9, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7212540999971679, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 10, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.9892010999974445, 0, 1.000000,2.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 11, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7825187999987975, 1, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 12, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.7878595000001951, 0, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 13, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7213088999997126, 0, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 14, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8532749000005424, 0, 2.000000,3.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 15, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9718652000010479, 1, 3.000000,4.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 16, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4057941999999457, 0, 3.000000,4.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 17, 4, 3, 3, 4, 0.65, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0506157999989227, 1, 4.000000,5.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 18, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.9412699000022258, 1, 5.000000,6.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 19, 1, 2, 2, 1, 0.35, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.8164730999997118, 1, 6.000000,7.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 20, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0646844000002602, 0, 6.000000,7.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 21, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 1.0265855999969062, 0, 6.000000,7.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 22, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7008801999982097, 0, 6.000000,7.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 23, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8885026999996626, 1, 7.000000,8.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 24, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9818599999998696, 1, 8.000000,9.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 1, 1, 25, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.3391952000019955, 1, 9.000000,10.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 1, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8198095000043395, 0, 0.000000,10.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 2, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1676217999993241, 1, 1.000000,11.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 3, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.8057427000021562, 0, 1.000000,11.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 4, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4865030000000843, 0, 1.000000,11.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 5, 1, 2, 1, 2, 0.35, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 2.6556487000052584, 1, 2.000000,12.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 6, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.8768267999985255, 1, 3.000000,13.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 7, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.0311061999964295, 1, 4.000000,14.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 8, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.4861612999957288, 0, 4.000000,14.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 9, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.6554876000009244, 0, 4.000000,14.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 10, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 2.0901672999971197, 0, 4.000000,14.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 11, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 2.1356973000001744, 0, 4.000000,14.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 12, 3, 1, 1, 3, 0.55, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0867074000052526, 1, 5.000000,15.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 13, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 2.6362034999983734, 0, 5.000000,15.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 14, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 1.3154456000047503, 0, 5.000000,15.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 15, 2, 1, 2, 1, 0.45, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 1.4873366999963764, 0, 5.000000,15.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 16, 3, 2, 2, 3, 0.55, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 2.4845606999951997, 1, 6.000000,16.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 17, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 2.5178680999961216, 0, 6.000000,16.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 18, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 2.285806899999443, 0, 6.000000,16.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 19, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 2.2592673000035575, 1, 7.000000,17.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 20, 4, 1, 1, 4, 0.65, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 1.3978667000046698, 1, 8.000000,18.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 21, 2, 3, 2, 3, 0.45, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 2.6584148999972967, 0, 8.000000,18.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 22, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.9449506000019028, 1, 9.000000,19.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 23, 4, 1, 4, 1, 0.65, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 2.2402576000022236, 0, 9.000000,19.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 24, 1, 3, 3, 1, 0.35, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1304056000008131, 1, 10.000000,20.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 2, 7, 25, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 2.237773000000743, 1, 11.000000,21.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 1, 3, 2, 3, 2, 0.55, 0.45, left, 1, 0.35, 0.45, 0.55, 0.65, 0.8435650000028545, 1, 1.000000,22.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 2, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5256077000012738, 0, 1.000000,22.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 3, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.0868215999944368, 1, 2.000000,23.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 4, 1, 3, 1, 3, 0.35, 0.55, left, 1, 0.35, 0.45, 0.55, 0.65, 0.976137599995127, 0, 2.000000,23.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 5, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 1.1463275999994949, 0, 2.000000,23.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 6, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.944893800005957, 1, 3.000000,24.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 7, 2, 4, 4, 2, 0.45, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6920721000060439, 0, 3.000000,24.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 8, 1, 4, 1, 4, 0.35, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 1.405641999997897, 1, 4.000000,25.000000,1.000000,6.000000,0.500000,1.000000
M7YCHjaQ,100,0, test, 3, 1, 9, 3, 4, 4, 3, 0.55, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.9141115000020363, 1, 5.000000,26.000000,1.000000,6.000000,0.500000,1.000000
