ShaharID, group, counterbalance, block_type, block, delay_condition, trial, chosen, unchosen, offer_left_image, offer_right_image, exp_value_chosen, exp_value_unchosen, choice_location, choice_key, exp_value1, exp_value2, exp_value3, exp_value4, RT, reward, coins_per_block, coins_per_task,ITI_duration,rt_deadline,choice_feedback_duration,outcome_duration
3f5MYPfx,100,1, test, 1, 7, 1, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.681591100001242, 1, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 2, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6372721000079764, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 3, 3, 1, 3, 1, 0.55, 0.35, left, 1, 0.35, 0.45, 0.55, 0.65, 0.5099737999989884, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 4, 1, 4, 4, 1, 0.35, 0.65, right, 2, 0.35, 0.45, 0.55, 0.65, 0.3480730000010226, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 5, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.7101766999985557, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 6, 2, 1, 1, 2, 0.45, 0.35, right, 2, 0.35, 0.45, 0.55, 0.65, 0.8390626000036718, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 7, 3, 4, 3, 4, 0.55, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.4931055000051856, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 8, 2, 4, 2, 4, 0.45, 0.65, left, 1, 0.35, 0.45, 0.55, 0.65, 0.6867318000004161, 0, 1.000000,1.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 9, 4, 2, 2, 4, 0.65, 0.45, right, 2, 0.35, 0.45, 0.55, 0.65, 0.43586660000437405, 1, 2.000000,2.000000,1.000000,6.000000,0.500000,1.000000
3f5MYPfx,100,1, test, 1, 7, 10, 4, 3, 3, 4, 0.65, 0.55, right, 2, 0.35, 0.45, 0.55, 0.65, 0.6854465999931563, 1, 3.000000,3.000000,1.000000,6.000000,0.500000,1.000000
